,Segment,Cluster,Total_Flights,Redemption_Rate
598,Frequent_Non_Redeemers,1,140.9,0.279901403224412
599,Engaged_Redeemers,0,333.3,0.48947908865083595
600,Engaged_Redeemers,0,208.5,0.5521628600489775
601,Frequent_Non_Redeemers,1,155.6,0.2131215702631939
602,Frequent_Non_Redeemers,1,178.9,0.0
604,Frequent_Non_Redeemers,1,170.8,0.12880583425393555
606,Frequent_Non_Redeemers,1,184.4,0.3281998242943919
608,Engaged_Redeemers,0,67.7,0.4223130178729415
609,Engaged_Redeemers,0,166.0,0.4953244445557663
610,Frequent_Non_Redeemers,1,190.6,0.10931900843229117
611,Frequent_Non_Redeemers,1,149.2,0.07916272720076116
612,Engaged_Redeemers,0,212.1,0.7616251109257045
613,Engaged_Redeemers,0,179.9,0.5826743701120268
614,Frequent_Non_Redeemers,1,210.5,0.18617108575938207
615,Engaged_Redeemers,0,156.2,0.6097966856615181
618,Engaged_Redeemers,0,183.7,0.5164753540358789
619,Frequent_Non_Redeemers,1,205.4,0.08484491520387173
620,Frequent_Non_Redeemers,1,84.5,0.25969521362259484
621,Frequent_Non_Redeemers,1,191.0,0.0
622,Engaged_Redeemers,0,242.8,0.6838318395409068
623,Occasional_Flyers,2,24.0,0.6910016977928692
624,Frequent_Non_Redeemers,1,286.0,0.21252960567769474
625,Engaged_Redeemers,0,175.4,0.43405006680964886
626,Frequent_Non_Redeemers,1,165.8,0.21271625199650485
628,Occasional_Flyers,2,20.0,0.4122232616152167
629,Occasional_Flyers,2,11.0,0.0
630,Engaged_Redeemers,0,172.0,0.5545035269982241
631,Frequent_Non_Redeemers,1,211.8,0.2888823159124176
632,Engaged_Redeemers,0,122.6,0.41531593393258515
633,Engaged_Redeemers,0,169.6,0.3819166213547778
635,Frequent_Non_Redeemers,1,168.2,0.06956157027342645
636,Occasional_Flyers,2,3.0,0.0
637,Occasional_Flyers,2,17.0,0.0
638,Frequent_Non_Redeemers,1,177.5,0.09721419241557996
639,Engaged_Redeemers,0,92.5,0.8499099046130221
640,Engaged_Redeemers,0,192.4,0.5634881432615181
641,Frequent_Non_Redeemers,1,175.7,0.0
642,Engaged_Redeemers,0,99.8,0.6800394749937969
643,Frequent_Non_Redeemers,1,245.1,0.14222424537370892
645,Frequent_Non_Redeemers,1,218.2,0.0
646,Engaged_Redeemers,0,171.1,0.6775980292165509
647,Frequent_Non_Redeemers,1,142.8,0.12572690743005466
648,Frequent_Non_Redeemers,1,155.8,0.0
650,Frequent_Non_Redeemers,1,194.3,0.3144356796387667
651,Frequent_Non_Redeemers,1,205.6,0.214206842416621
652,Frequent_Non_Redeemers,1,147.0,0.22034442852129013
653,Frequent_Non_Redeemers,1,229.0,0.3349967507867269
654,Engaged_Redeemers,0,167.3,0.4505620454986162
655,Engaged_Redeemers,0,166.8,0.6345927497745335
657,Frequent_Non_Redeemers,1,227.6,0.2221547849444624
658,Engaged_Redeemers,0,71.6,1.0
659,Frequent_Non_Redeemers,1,234.4,0.10146914184096843
660,Engaged_Redeemers,0,208.3,0.5481390096554574
661,Frequent_Non_Redeemers,1,185.0,0.2301881824838086
662,Frequent_Non_Redeemers,1,265.1,0.08931819914600582
663,Frequent_Non_Redeemers,1,185.6,0.0
664,Frequent_Non_Redeemers,1,201.8,0.1962110682729045
666,Frequent_Non_Redeemers,1,191.2,0.0
667,Engaged_Redeemers,0,241.5,0.37673219631617894
668,Engaged_Redeemers,0,126.1,0.3360448831319481
669,Engaged_Redeemers,0,174.1,0.3774175175710033
670,Engaged_Redeemers,0,152.2,0.333947795760006
671,Engaged_Redeemers,0,218.1,0.46905626210192664
672,Frequent_Non_Redeemers,1,191.9,0.16198600317917353
673,Engaged_Redeemers,0,199.5,0.3943967347763308
674,Frequent_Non_Redeemers,1,136.2,0.28043760518007077
676,Frequent_Non_Redeemers,1,221.8,0.259482882266624
678,Engaged_Redeemers,0,286.1,0.5254634220529194
679,Engaged_Redeemers,0,238.3,0.798043353768964
680,Frequent_Non_Redeemers,1,186.7,0.0
681,Frequent_Non_Redeemers,1,165.7,0.1165283916582867
682,Frequent_Non_Redeemers,1,173.0,0.07984946565802241
683,Frequent_Non_Redeemers,1,293.6,0.14328685528358137
684,Frequent_Non_Redeemers,1,192.0,0.13859189168180117
685,Engaged_Redeemers,0,167.4,0.7451121303252494
686,Frequent_Non_Redeemers,1,265.6,0.28597910035343954
687,Occasional_Flyers,2,41.0,0.0
688,Engaged_Redeemers,0,70.0,0.6238501607004322
689,Frequent_Non_Redeemers,1,185.1,0.12488861970288825
691,Frequent_Non_Redeemers,1,170.1,0.13608839003778136
692,Frequent_Non_Redeemers,1,135.0,0.0
693,Engaged_Redeemers,0,87.0,0.30613981762917936
694,Frequent_Non_Redeemers,1,234.9,0.29103972845675824
695,Frequent_Non_Redeemers,1,149.2,0.19522370091207683
696,Occasional_Flyers,2,25.0,0.0
697,Frequent_Non_Redeemers,1,127.1,0.0
698,Engaged_Redeemers,0,71.4,0.3354506154535584
699,Engaged_Redeemers,0,407.2,0.3951267425886176
700,Frequent_Non_Redeemers,1,235.0,0.2866555758128562
701,Frequent_Non_Redeemers,1,146.9,0.3156680659094456
702,Frequent_Non_Redeemers,1,146.6,0.0
703,Engaged_Redeemers,0,56.0,0.5354542576764799
704,Frequent_Non_Redeemers,1,109.9,0.0
705,Engaged_Redeemers,0,185.5,0.34894598286092204
706,Frequent_Non_Redeemers,1,186.2,0.0
707,Frequent_Non_Redeemers,1,217.9,0.23122049732604816
708,Engaged_Redeemers,0,242.7,0.4307831656474663
709,Frequent_Non_Redeemers,1,188.7,0.0
710,Engaged_Redeemers,0,61.8,0.6410596521381733
713,Frequent_Non_Redeemers,1,109.8,0.0
714,Engaged_Redeemers,0,140.9,0.4197328425157005
716,Frequent_Non_Redeemers,1,190.5,0.2727331702140421
717,Engaged_Redeemers,0,208.8,0.46238484191427875
718,Engaged_Redeemers,0,176.9,0.470674836528376
719,Frequent_Non_Redeemers,1,263.7,0.16533417991254806
722,Engaged_Redeemers,0,202.0,0.6877980747993556
724,Frequent_Non_Redeemers,1,193.0,0.20201234224273285
726,Frequent_Non_Redeemers,1,249.4,0.0
727,Frequent_Non_Redeemers,1,220.6,0.20811033947784371
728,Frequent_Non_Redeemers,1,188.2,0.15420106011314713
729,Frequent_Non_Redeemers,1,150.8,0.12228804616583694
730,Engaged_Redeemers,0,125.1,0.48017696843080426
731,Frequent_Non_Redeemers,1,216.4,0.11873401541157151
732,Engaged_Redeemers,0,172.0,0.6736475003413577
735,Engaged_Redeemers,0,156.8,1.0
737,Frequent_Non_Redeemers,1,275.6,0.22836725452368695
738,Occasional_Flyers,2,15.0,0.0
739,Engaged_Redeemers,0,253.1,0.4274662548849361
741,Frequent_Non_Redeemers,1,206.1,0.1503139115419426
742,Frequent_Non_Redeemers,1,143.3,0.0
743,Frequent_Non_Redeemers,1,187.1,0.2575465927858838
745,Engaged_Redeemers,0,195.1,0.43421459794146483
746,Engaged_Redeemers,0,225.9,0.8130683105749019
747,Frequent_Non_Redeemers,1,216.9,0.12787247055069534
748,Frequent_Non_Redeemers,1,247.1,0.0
749,Frequent_Non_Redeemers,1,198.9,0.0
750,Occasional_Flyers,2,52.9,0.0
752,Frequent_Non_Redeemers,1,247.2,0.19075490924490168
753,Engaged_Redeemers,0,210.0,0.524163165478599
754,Engaged_Redeemers,0,198.3,0.47166196345513134
755,Occasional_Flyers,2,51.0,0.0
756,Engaged_Redeemers,0,203.3,0.4384754798434574
757,Frequent_Non_Redeemers,1,199.4,0.28523243778710666
758,Engaged_Redeemers,0,251.3,0.5546998493197774
759,Engaged_Redeemers,0,152.5,0.7813200697236401
760,Occasional_Flyers,2,33.0,0.0
761,Frequent_Non_Redeemers,1,218.4,0.15575648584478255
762,Frequent_Non_Redeemers,1,147.8,0.0
763,Engaged_Redeemers,0,123.7,0.43283165336688534
765,Frequent_Non_Redeemers,1,236.1,0.15586485462379535
766,Frequent_Non_Redeemers,1,178.4,0.18621408262444186
767,Engaged_Redeemers,0,62.0,0.37176470588235294
768,Frequent_Non_Redeemers,1,155.2,0.0
769,Frequent_Non_Redeemers,1,237.8,0.0
770,Engaged_Redeemers,0,21.0,1.0
772,Engaged_Redeemers,0,218.5,0.4320153612861789
773,Frequent_Non_Redeemers,1,163.6,0.2402519934549604
774,Engaged_Redeemers,0,166.4,0.34409311210952703
775,Engaged_Redeemers,0,41.0,0.8828431372549019
778,Occasional_Flyers,2,22.0,0.0
780,Frequent_Non_Redeemers,1,195.2,0.1568225907272987
781,Frequent_Non_Redeemers,1,201.1,0.16971367087208206
782,Engaged_Redeemers,0,74.0,0.7578350317246684
783,Engaged_Redeemers,0,157.9,0.620420272418475
784,Frequent_Non_Redeemers,1,172.8,0.0
785,Frequent_Non_Redeemers,1,250.5,0.34070446332169746
786,Engaged_Redeemers,0,162.1,0.5748579748189132
787,Frequent_Non_Redeemers,1,210.8,0.10501115150319658
788,Frequent_Non_Redeemers,1,182.1,0.2735194135213266
790,Engaged_Redeemers,0,163.4,0.43787705991350434
791,Engaged_Redeemers,0,199.0,0.3728443357031657
793,Frequent_Non_Redeemers,1,175.8,0.12098556253236586
794,Frequent_Non_Redeemers,1,197.2,0.0
795,Engaged_Redeemers,0,203.7,0.466748057446655
796,Frequent_Non_Redeemers,1,225.3,0.08808743353752287
797,Engaged_Redeemers,0,220.6,0.4329288626047189
798,Frequent_Non_Redeemers,1,160.3,0.2530937171303181
799,Frequent_Non_Redeemers,1,165.1,0.0
800,Frequent_Non_Redeemers,1,219.5,0.19449067966147493
802,Frequent_Non_Redeemers,1,81.0,0.21551220651793015
803,Frequent_Non_Redeemers,1,134.4,0.14719606978216934
805,Occasional_Flyers,2,16.0,0.0
806,Frequent_Non_Redeemers,1,119.2,0.0
807,Frequent_Non_Redeemers,1,247.8,0.07399576512096129
808,Frequent_Non_Redeemers,1,233.5,0.2071358216392227
809,Engaged_Redeemers,0,241.1,0.42612255676102784
810,Frequent_Non_Redeemers,1,226.5,0.218851529674057
812,Frequent_Non_Redeemers,1,202.9,0.21594564560224705
813,Frequent_Non_Redeemers,1,170.9,0.14671267241203081
815,Frequent_Non_Redeemers,1,224.0,0.20986323370872118
816,Engaged_Redeemers,0,209.8,0.4392852561831092
817,Occasional_Flyers,2,49.0,0.0
818,Engaged_Redeemers,0,209.4,0.3858924796991238
819,Frequent_Non_Redeemers,1,177.1,0.1810714725413692
820,Frequent_Non_Redeemers,1,147.7,0.0
821,Frequent_Non_Redeemers,1,140.9,0.17850232228582646
822,Frequent_Non_Redeemers,1,228.3,0.2908077515286967
823,Engaged_Redeemers,0,45.0,0.6787304044900329
825,Engaged_Redeemers,0,194.6,0.3893069148973766
826,Engaged_Redeemers,0,225.8,0.47157487826176336
827,Frequent_Non_Redeemers,1,172.8,0.19996636684812832
828,Frequent_Non_Redeemers,1,222.1,0.13713201874225595
829,Frequent_Non_Redeemers,1,88.0,0.0
830,Frequent_Non_Redeemers,1,65.0,0.19021412847708624
831,Frequent_Non_Redeemers,1,167.3,0.0
832,Frequent_Non_Redeemers,1,228.1,0.25790566708133733
833,Frequent_Non_Redeemers,1,256.2,0.3430078139387533
835,Engaged_Redeemers,0,103.0,0.32504481582143063
836,Engaged_Redeemers,0,105.8,0.7453713858347482
837,Occasional_Flyers,2,13.0,0.0
838,Frequent_Non_Redeemers,1,166.9,0.13466109836423898
839,Engaged_Redeemers,0,393.9,0.4687329941196049
840,Frequent_Non_Redeemers,1,191.6,0.3083596771283564
841,Frequent_Non_Redeemers,1,164.1,0.28530462774136095
842,Engaged_Redeemers,0,137.6,0.41003764255111147
843,Frequent_Non_Redeemers,1,154.0,0.2192282348003091
844,Frequent_Non_Redeemers,1,188.5,0.30021001102935624
845,Engaged_Redeemers,0,239.8,0.5186766725737029
846,Frequent_Non_Redeemers,1,165.6,0.24185726245307074
847,Frequent_Non_Redeemers,1,181.1,0.12127982501892429
848,Frequent_Non_Redeemers,1,170.4,0.16201275028461165
849,Engaged_Redeemers,0,149.0,0.4646140854656329
850,Frequent_Non_Redeemers,1,188.8,0.039333625225199356
851,Engaged_Redeemers,0,196.9,0.7158823254963583
852,Engaged_Redeemers,0,171.6,0.3568058492835426
853,Engaged_Redeemers,0,165.0,0.7125878194577152
854,Frequent_Non_Redeemers,1,173.6,0.17143077937722026
855,Engaged_Redeemers,0,215.8,0.362952206138092
856,Frequent_Non_Redeemers,1,200.0,0.3387268594341714
858,Frequent_Non_Redeemers,1,246.3,0.0
859,Frequent_Non_Redeemers,1,242.5,0.2970482907955539
860,Frequent_Non_Redeemers,1,168.7,0.23251799767823778
862,Frequent_Non_Redeemers,1,241.7,0.0
863,Frequent_Non_Redeemers,1,198.8,0.25223177703765204
864,Engaged_Redeemers,0,201.1,0.4045010434397573
865,Frequent_Non_Redeemers,1,186.3,0.10523948165845022
866,Engaged_Redeemers,0,174.9,0.7119403722887132
868,Frequent_Non_Redeemers,1,182.5,0.07067678559562811
869,Engaged_Redeemers,0,148.7,1.0
870,Frequent_Non_Redeemers,1,253.4,0.0
871,Engaged_Redeemers,0,237.6,0.46143268557195855
872,Frequent_Non_Redeemers,1,198.9,0.09209842849904841
873,Frequent_Non_Redeemers,1,199.9,0.25357928034857996
875,Engaged_Redeemers,0,212.5,0.9506843608716573
876,Occasional_Flyers,2,9.0,0.0
878,Engaged_Redeemers,0,201.4,0.633671236544639
879,Engaged_Redeemers,0,252.0,0.7312182839177346
881,Engaged_Redeemers,0,77.0,0.5960286042651003
884,Engaged_Redeemers,0,222.8,0.7740264363850793
885,Engaged_Redeemers,0,234.4,0.5425036825139296
886,Frequent_Non_Redeemers,1,165.0,0.07748006183415916
887,Frequent_Non_Redeemers,1,208.5,0.2146665850621215
888,Engaged_Redeemers,0,62.0,0.3650917003419335
889,Engaged_Redeemers,0,202.6,0.42502891203869747
892,Engaged_Redeemers,0,144.5,0.39840691757391766
893,Frequent_Non_Redeemers,1,158.8,0.31312376250948554
895,Engaged_Redeemers,0,186.9,0.3827190280182538
896,Engaged_Redeemers,0,158.8,0.6107321278649217
897,Frequent_Non_Redeemers,1,201.7,0.0
898,Engaged_Redeemers,0,81.5,0.6587110992920039
899,Frequent_Non_Redeemers,1,211.1,0.33255016920656133
900,Engaged_Redeemers,0,195.7,0.595736272848935
901,Occasional_Flyers,2,55.0,0.0
902,Occasional_Flyers,2,7.0,0.0
903,Frequent_Non_Redeemers,1,220.7,0.2677999508904266
904,Engaged_Redeemers,0,163.1,0.3364997670182573
905,Engaged_Redeemers,0,44.0,1.0
906,Engaged_Redeemers,0,62.0,0.6014230583695128
907,Occasional_Flyers,2,43.0,0.0
908,Engaged_Redeemers,0,188.6,0.7845560458983558
909,Engaged_Redeemers,0,158.1,0.4536846339677411
910,Engaged_Redeemers,0,198.2,0.43094217666671125
911,Engaged_Redeemers,0,197.7,0.4331587937006139
912,Frequent_Non_Redeemers,1,238.7,0.243793527897819
913,Frequent_Non_Redeemers,1,206.8,0.0720791153327936
914,Engaged_Redeemers,0,167.7,0.6667857745135153
916,Engaged_Redeemers,0,184.8,0.6147641107193067
917,Engaged_Redeemers,0,163.8,0.8739218929755413
918,Frequent_Non_Redeemers,1,180.0,0.0
921,Frequent_Non_Redeemers,1,233.4,0.16328907080194358
922,Frequent_Non_Redeemers,1,211.2,0.11314026643432902
923,Frequent_Non_Redeemers,1,139.3,0.19254511065566293
926,Engaged_Redeemers,0,276.5,0.6429262272123261
928,Frequent_Non_Redeemers,1,210.1,0.25300748383115895
929,Frequent_Non_Redeemers,1,211.8,0.1327192034033606
930,Engaged_Redeemers,0,119.6,0.6899323961150572
931,Frequent_Non_Redeemers,1,156.8,0.23747347281438744
932,Engaged_Redeemers,0,224.6,0.43987842343266065
933,Engaged_Redeemers,0,167.3,0.6315246966318984
934,Occasional_Flyers,2,50.0,0.0
935,Frequent_Non_Redeemers,1,166.6,0.16279858156462287
936,Frequent_Non_Redeemers,1,118.0,0.21579286738190742
937,Engaged_Redeemers,0,247.3,0.48544842653324394
939,Engaged_Redeemers,0,200.9,0.3829450663697757
940,Frequent_Non_Redeemers,1,196.2,0.1208183426519945
941,Frequent_Non_Redeemers,1,233.5,0.09755904386096209
943,Engaged_Redeemers,0,185.8,0.5449800139595048
945,Frequent_Non_Redeemers,1,169.6,0.0
949,Engaged_Redeemers,0,72.0,0.3127007064868337
951,Engaged_Redeemers,0,165.2,0.554060268287027
952,Frequent_Non_Redeemers,1,233.5,0.07128680091390635
953,Engaged_Redeemers,0,135.4,0.49223019999812595
954,Engaged_Redeemers,0,158.0,0.44313594717156685
955,Frequent_Non_Redeemers,1,109.2,0.29755054334268566
956,Frequent_Non_Redeemers,1,225.8,0.21902373278054368
957,Frequent_Non_Redeemers,1,130.0,0.23588318693451935
958,Frequent_Non_Redeemers,1,183.8,0.0
960,Frequent_Non_Redeemers,1,213.6,0.0
961,Frequent_Non_Redeemers,1,102.6,0.16474742224026534
963,Engaged_Redeemers,0,175.4,0.48633544613938867
964,Engaged_Redeemers,0,43.0,1.0
966,Frequent_Non_Redeemers,1,112.7,0.26467044189507194
967,Frequent_Non_Redeemers,1,206.6,0.12260554250412216
968,Engaged_Redeemers,0,146.4,0.36357339694326035
970,Frequent_Non_Redeemers,1,85.7,0.20507516282609964
972,Frequent_Non_Redeemers,1,205.6,0.1986738067142665
973,Frequent_Non_Redeemers,1,197.2,0.3305329665746379
975,Engaged_Redeemers,0,99.0,0.42488047520162264
976,Frequent_Non_Redeemers,1,87.6,0.1630074428053729
977,Frequent_Non_Redeemers,1,212.3,0.0
978,Frequent_Non_Redeemers,1,250.9,0.107680348784845
979,Frequent_Non_Redeemers,1,165.9,0.25215463896421
980,Frequent_Non_Redeemers,1,156.3,0.1612173687366064
981,Frequent_Non_Redeemers,1,229.3,0.0
982,Frequent_Non_Redeemers,1,74.4,0.0
983,Frequent_Non_Redeemers,1,65.3,0.18819210637066652
984,Frequent_Non_Redeemers,1,201.8,0.10339878155548668
985,Engaged_Redeemers,0,50.0,1.0
987,Engaged_Redeemers,0,178.6,0.3592796790766612
989,Frequent_Non_Redeemers,1,199.2,0.0
990,Engaged_Redeemers,0,277.4,0.47265351108254233
991,Frequent_Non_Redeemers,1,133.1,0.0
992,Frequent_Non_Redeemers,1,129.9,0.09929948959333931
993,Frequent_Non_Redeemers,1,177.1,0.0
994,Frequent_Non_Redeemers,1,160.3,0.15095749951381413
995,Engaged_Redeemers,0,144.4,0.5334183086175046
997,Engaged_Redeemers,0,225.1,0.7068310462657115
998,Engaged_Redeemers,0,122.8,0.7639895082439513
999,Frequent_Non_Redeemers,1,206.8,0.17180578185852438
1000,Engaged_Redeemers,0,210.0,0.6216038302242729
1001,Frequent_Non_Redeemers,1,191.5,0.15460985874016653
1004,Engaged_Redeemers,0,218.3,0.35969695201255897
1005,Engaged_Redeemers,0,167.9,0.4560844779678002
1006,Engaged_Redeemers,0,230.0,0.3482366765698259
1007,Frequent_Non_Redeemers,1,112.5,0.0
1008,Frequent_Non_Redeemers,1,271.5,0.3432083476119999
1009,Frequent_Non_Redeemers,1,236.1,0.2976231912359038
1010,Frequent_Non_Redeemers,1,205.6,0.3211420453281445
1011,Frequent_Non_Redeemers,1,240.3,0.2527844191050424
1013,Engaged_Redeemers,0,269.4,0.9029813425979593
1015,Frequent_Non_Redeemers,1,196.7,0.0
1016,Frequent_Non_Redeemers,1,259.2,0.2928681389164384
1017,Frequent_Non_Redeemers,1,177.9,0.07055254400714933
1018,Frequent_Non_Redeemers,1,177.7,0.24278973234389992
1019,Engaged_Redeemers,0,110.4,0.3435117443415528
1020,Frequent_Non_Redeemers,1,83.0,0.0
1021,Frequent_Non_Redeemers,1,344.4,0.1923067330975723
1022,Engaged_Redeemers,0,206.4,0.39982582534639094
1023,Frequent_Non_Redeemers,1,286.2,0.24505441363563923
1024,Frequent_Non_Redeemers,1,191.9,0.31926905464529304
1025,Frequent_Non_Redeemers,1,219.5,0.2159890417285295
1026,Engaged_Redeemers,0,170.4,0.7336938725359132
1028,Engaged_Redeemers,0,163.6,0.74170402257528
1030,Frequent_Non_Redeemers,1,193.6,0.24928085930340965
1031,Engaged_Redeemers,0,173.4,0.47424551774084917
1032,Occasional_Flyers,2,38.0,0.0
1033,Engaged_Redeemers,0,166.8,0.35077707868612834
1036,Engaged_Redeemers,0,176.6,0.34110633301502213
1037,Engaged_Redeemers,0,177.7,0.53369430591072
1038,Frequent_Non_Redeemers,1,141.7,0.25490091272427173
1039,Frequent_Non_Redeemers,1,127.2,0.20076117018941453
1040,Engaged_Redeemers,0,275.3,0.5422997956828791
1041,Engaged_Redeemers,0,189.9,0.6777491304931078
1043,Engaged_Redeemers,0,269.0,0.41217388242577835
1044,Engaged_Redeemers,0,129.5,0.5440853481483616
1046,Engaged_Redeemers,0,179.3,0.37489576359566656
1047,Frequent_Non_Redeemers,1,153.3,0.2967339041774103
1048,Engaged_Redeemers,0,193.6,0.5759025947415657
1049,Engaged_Redeemers,0,230.9,0.40609489075989463
1050,Engaged_Redeemers,0,114.6,0.6046517537381582
1051,Frequent_Non_Redeemers,1,64.3,0.21928047845911303
1052,Frequent_Non_Redeemers,1,237.8,0.0
1053,Engaged_Redeemers,0,143.2,1.0
1054,Engaged_Redeemers,0,251.6,0.3804077864009615
1055,Frequent_Non_Redeemers,1,156.3,0.19653165289637892
1056,Occasional_Flyers,2,7.0,0.0
1057,Engaged_Redeemers,0,62.0,0.6373654536135315
1058,Frequent_Non_Redeemers,1,169.8,0.0
1059,Frequent_Non_Redeemers,1,164.8,0.0
1060,Engaged_Redeemers,0,154.5,0.8183123479103769
1061,Occasional_Flyers,2,34.2,0.0
1062,Engaged_Redeemers,0,268.8,0.7189160926265276
1063,Frequent_Non_Redeemers,1,340.7,0.34626718484640556
1064,Engaged_Redeemers,0,137.5,0.4040382066295392
1065,Engaged_Redeemers,0,160.2,0.4075514293973164
1066,Engaged_Redeemers,0,44.0,0.529157138190134
1067,Frequent_Non_Redeemers,1,165.1,0.15468698658981697
1068,Engaged_Redeemers,0,200.4,1.0
1069,Occasional_Flyers,2,23.0,0.0
1070,Frequent_Non_Redeemers,1,265.0,0.09300205976198808
1071,Frequent_Non_Redeemers,1,238.8,0.19834931747247325
1072,Frequent_Non_Redeemers,1,198.2,0.11867124758289649
1073,Frequent_Non_Redeemers,1,160.6,0.17730714676656217
1074,Frequent_Non_Redeemers,1,97.5,0.0
1075,Frequent_Non_Redeemers,1,245.3,0.04830901913969566
1076,Frequent_Non_Redeemers,1,217.3,0.2103291740357983
1077,Occasional_Flyers,2,39.0,0.0
1078,Engaged_Redeemers,0,201.5,0.896036645890219
1079,Frequent_Non_Redeemers,1,156.3,0.0
1080,Frequent_Non_Redeemers,1,163.5,0.0
1081,Engaged_Redeemers,0,232.5,0.39950787753306755
1082,Occasional_Flyers,2,33.0,0.0
1083,Frequent_Non_Redeemers,1,145.4,0.21741201623590697
1084,Engaged_Redeemers,0,217.2,0.5928363848047821
1085,Frequent_Non_Redeemers,1,200.3,0.0
1086,Frequent_Non_Redeemers,1,156.7,0.24893452061033094
1087,Engaged_Redeemers,0,152.0,0.5601503390510243
1088,Engaged_Redeemers,0,82.0,0.33647043034737645
1089,Frequent_Non_Redeemers,1,208.7,0.25589720519655457
1090,Engaged_Redeemers,0,151.3,0.7405575891899411
1091,Frequent_Non_Redeemers,1,179.6,0.0
1092,Engaged_Redeemers,0,80.0,0.8255767435658088
1093,Engaged_Redeemers,0,186.4,0.5521436217625931
1094,Frequent_Non_Redeemers,1,203.2,0.3287907400073087
1096,Frequent_Non_Redeemers,1,168.6,0.08265720081135902
1097,Frequent_Non_Redeemers,1,252.8,0.27644106414403163
1098,Frequent_Non_Redeemers,1,211.4,0.2167407234498407
