Loyalty#,Segment,Cluster,Total_Flights,Redemption_Rate
579005,Frequent_Non_Redeemers,1,259.9,0.21156420465808337
758372,Frequent_Non_Redeemers,1,167.3,0.0
605505,Frequent_Non_Redeemers,1,230.0,0.291211641937113
413185,Frequent_Non_Redeemers,1,178.6,0.1848016386126718
715462,Frequent_Non_Redeemers,1,161.1,0.0
739933,Engaged_Redeemers,0,185.2,0.4758736417092347
675106,Frequent_Non_Redeemers,1,233.5,0.3311778339992596
767728,Engaged_Redeemers,0,34.0,0.584125580367013
244032,Frequent_Non_Redeemers,1,199.9,0.33178255876946305
583648,Frequent_Non_Redeemers,1,123.7,0.22800480087431088
250380,Frequent_Non_Redeemers,1,112.2,0.0
935504,Engaged_Redeemers,0,167.4,0.5550071302713157
311943,Engaged_Redeemers,0,153.0,0.4630231402574227
811684,Frequent_Non_Redeemers,1,89.9,0.0
672103,Engaged_Redeemers,0,210.3,0.7184281166539327
657339,Frequent_Non_Redeemers,1,226.4,0.12318200451503761
433812,Frequent_Non_Redeemers,1,197.6,0.138467233146657
559304,Frequent_Non_Redeemers,1,140.9,0.279901403224412
290249,Engaged_Redeemers,0,333.3,0.48947908865083595
948815,Engaged_Redeemers,0,208.5,0.5521628600489775
513229,Frequent_Non_Redeemers,1,155.6,0.2131215702631939
501278,Frequent_Non_Redeemers,1,178.9,0.0
500455,Frequent_Non_Redeemers,1,170.8,0.12880583425393555
615394,Frequent_Non_Redeemers,1,184.4,0.3281998242943919
158314,Engaged_Redeemers,0,67.7,0.4223130178729415
418090,Engaged_Redeemers,0,166.0,0.4953244445557663
769623,Frequent_Non_Redeemers,1,190.6,0.10931900843229117
685314,Frequent_Non_Redeemers,1,149.2,0.07916272720076116
413282,Engaged_Redeemers,0,212.1,0.7616251109257045
884088,Engaged_Redeemers,0,179.9,0.5826743701120268
445867,Frequent_Non_Redeemers,1,210.5,0.18617108575938207
568286,Engaged_Redeemers,0,156.2,0.6097966856615181
516329,Engaged_Redeemers,0,183.7,0.5164753540358789
945479,Frequent_Non_Redeemers,1,205.4,0.08484491520387173
363925,Frequent_Non_Redeemers,1,84.5,0.25969521362259484
798216,Frequent_Non_Redeemers,1,191.0,0.0
822694,Engaged_Redeemers,0,242.8,0.6838318395409068
747483,Occasional_Flyers,2,24.0,0.6910016977928692
784838,Frequent_Non_Redeemers,1,286.0,0.21252960567769474
405597,Engaged_Redeemers,0,175.4,0.43405006680964886
502592,Frequent_Non_Redeemers,1,165.8,0.21271625199650485
420010,Occasional_Flyers,2,20.0,0.4122232616152167
416620,Occasional_Flyers,2,11.0,0.0
198424,Engaged_Redeemers,0,172.0,0.5545035269982241
244099,Frequent_Non_Redeemers,1,211.8,0.2888823159124176
814653,Engaged_Redeemers,0,122.6,0.41531593393258515
636505,Engaged_Redeemers,0,169.6,0.3819166213547778
685346,Frequent_Non_Redeemers,1,168.2,0.06956157027342645
967634,Occasional_Flyers,2,3.0,0.0
919506,Occasional_Flyers,2,17.0,0.0
272944,Frequent_Non_Redeemers,1,177.5,0.09721419241557996
512906,Engaged_Redeemers,0,92.5,0.8499099046130221
490984,Engaged_Redeemers,0,192.4,0.5634881432615181
812042,Frequent_Non_Redeemers,1,175.7,0.0
366719,Engaged_Redeemers,0,99.8,0.6800394749937969
192177,Frequent_Non_Redeemers,1,245.1,0.14222424537370892
249555,Frequent_Non_Redeemers,1,218.2,0.0
103862,Engaged_Redeemers,0,171.1,0.6775980292165509
121935,Frequent_Non_Redeemers,1,142.8,0.12572690743005466
224402,Frequent_Non_Redeemers,1,155.8,0.0
416768,Frequent_Non_Redeemers,1,194.3,0.3144356796387667
667767,Frequent_Non_Redeemers,1,205.6,0.214206842416621
955178,Frequent_Non_Redeemers,1,147.0,0.22034442852129013
534716,Frequent_Non_Redeemers,1,229.0,0.3349967507867269
565041,Engaged_Redeemers,0,167.3,0.4505620454986162
596004,Engaged_Redeemers,0,166.8,0.6345927497745335
335839,Frequent_Non_Redeemers,1,227.6,0.2221547849444624
621940,Engaged_Redeemers,0,71.6,1.0
308379,Frequent_Non_Redeemers,1,234.4,0.10146914184096843
683791,Engaged_Redeemers,0,208.3,0.5481390096554574
715015,Frequent_Non_Redeemers,1,185.0,0.2301881824838086
835796,Frequent_Non_Redeemers,1,265.1,0.08931819914600582
564201,Frequent_Non_Redeemers,1,185.6,0.0
572410,Frequent_Non_Redeemers,1,201.8,0.1962110682729045
568111,Frequent_Non_Redeemers,1,191.2,0.0
201220,Engaged_Redeemers,0,241.5,0.37673219631617894
533766,Engaged_Redeemers,0,126.1,0.3360448831319481
990933,Engaged_Redeemers,0,174.1,0.3774175175710033
806850,Engaged_Redeemers,0,152.2,0.333947795760006
613265,Engaged_Redeemers,0,218.1,0.46905626210192664
163608,Frequent_Non_Redeemers,1,191.9,0.16198600317917353
237984,Engaged_Redeemers,0,199.5,0.3943967347763308
288419,Frequent_Non_Redeemers,1,136.2,0.28043760518007077
666556,Frequent_Non_Redeemers,1,221.8,0.259482882266624
807589,Engaged_Redeemers,0,286.1,0.5254634220529194
135382,Engaged_Redeemers,0,238.3,0.798043353768964
444778,Frequent_Non_Redeemers,1,186.7,0.0
502534,Frequent_Non_Redeemers,1,165.7,0.1165283916582867
589840,Frequent_Non_Redeemers,1,173.0,0.07984946565802241
551300,Frequent_Non_Redeemers,1,293.6,0.14328685528358137
990204,Frequent_Non_Redeemers,1,192.0,0.13859189168180117
148299,Engaged_Redeemers,0,167.4,0.7451121303252494
412902,Frequent_Non_Redeemers,1,265.6,0.28597910035343954
602694,Occasional_Flyers,2,41.0,0.0
655721,Engaged_Redeemers,0,70.0,0.6238501607004322
205445,Frequent_Non_Redeemers,1,185.1,0.12488861970288825
773293,Frequent_Non_Redeemers,1,170.1,0.13608839003778136
957127,Frequent_Non_Redeemers,1,135.0,0.0
176611,Engaged_Redeemers,0,87.0,0.30613981762917936
848248,Frequent_Non_Redeemers,1,234.9,0.29103972845675824
162013,Frequent_Non_Redeemers,1,149.2,0.19522370091207683
706628,Occasional_Flyers,2,25.0,0.0
495027,Frequent_Non_Redeemers,1,127.1,0.0
731001,Engaged_Redeemers,0,71.4,0.3354506154535584
106001,Engaged_Redeemers,0,407.2,0.3951267425886176
692096,Frequent_Non_Redeemers,1,235.0,0.2866555758128562
544569,Frequent_Non_Redeemers,1,146.9,0.3156680659094456
616220,Frequent_Non_Redeemers,1,146.6,0.0
890361,Engaged_Redeemers,0,56.0,0.5354542576764799
778426,Frequent_Non_Redeemers,1,109.9,0.0
211083,Engaged_Redeemers,0,185.5,0.34894598286092204
693256,Frequent_Non_Redeemers,1,186.2,0.0
343377,Frequent_Non_Redeemers,1,217.9,0.23122049732604816
608739,Engaged_Redeemers,0,242.7,0.4307831656474663
421497,Frequent_Non_Redeemers,1,188.7,0.0
268094,Engaged_Redeemers,0,61.8,0.6410596521381733
821404,Frequent_Non_Redeemers,1,109.8,0.0
544561,Engaged_Redeemers,0,140.9,0.4197328425157005
709550,Frequent_Non_Redeemers,1,190.5,0.2727331702140421
601448,Engaged_Redeemers,0,208.8,0.46238484191427875
264234,Engaged_Redeemers,0,176.9,0.470674836528376
989048,Frequent_Non_Redeemers,1,263.7,0.16533417991254806
831087,Engaged_Redeemers,0,202.0,0.6877980747993556
401336,Frequent_Non_Redeemers,1,193.0,0.20201234224273285
785836,Frequent_Non_Redeemers,1,249.4,0.0
161437,Frequent_Non_Redeemers,1,220.6,0.20811033947784371
654187,Frequent_Non_Redeemers,1,188.2,0.15420106011314713
801821,Frequent_Non_Redeemers,1,150.8,0.12228804616583694
655044,Engaged_Redeemers,0,125.1,0.48017696843080426
223946,Frequent_Non_Redeemers,1,216.4,0.11873401541157151
531286,Engaged_Redeemers,0,172.0,0.6736475003413577
908729,Engaged_Redeemers,0,156.8,1.0
929701,Frequent_Non_Redeemers,1,275.6,0.22836725452368695
622171,Occasional_Flyers,2,15.0,0.0
708020,Engaged_Redeemers,0,253.1,0.4274662548849361
479872,Frequent_Non_Redeemers,1,206.1,0.1503139115419426
277091,Frequent_Non_Redeemers,1,143.3,0.0
386363,Frequent_Non_Redeemers,1,187.1,0.2575465927858838
199342,Engaged_Redeemers,0,195.1,0.43421459794146483
810257,Engaged_Redeemers,0,225.9,0.8130683105749019
252341,Frequent_Non_Redeemers,1,216.9,0.12787247055069534
485397,Frequent_Non_Redeemers,1,247.1,0.0
799399,Frequent_Non_Redeemers,1,198.9,0.0
687748,Occasional_Flyers,2,52.9,0.0
249224,Frequent_Non_Redeemers,1,247.2,0.19075490924490168
444684,Engaged_Redeemers,0,210.0,0.524163165478599
181726,Engaged_Redeemers,0,198.3,0.47166196345513134
164559,Occasional_Flyers,2,51.0,0.0
530978,Engaged_Redeemers,0,203.3,0.4384754798434574
372261,Frequent_Non_Redeemers,1,199.4,0.28523243778710666
738427,Engaged_Redeemers,0,251.3,0.5546998493197774
295929,Engaged_Redeemers,0,152.5,0.7813200697236401
381717,Occasional_Flyers,2,33.0,0.0
437022,Frequent_Non_Redeemers,1,218.4,0.15575648584478255
582861,Frequent_Non_Redeemers,1,147.8,0.0
945014,Engaged_Redeemers,0,123.7,0.43283165336688534
460207,Frequent_Non_Redeemers,1,236.1,0.15586485462379535
567256,Frequent_Non_Redeemers,1,178.4,0.18621408262444186
543956,Engaged_Redeemers,0,62.0,0.37176470588235294
290599,Frequent_Non_Redeemers,1,155.2,0.0
878909,Frequent_Non_Redeemers,1,237.8,0.0
941194,Engaged_Redeemers,0,21.0,1.0
430228,Engaged_Redeemers,0,218.5,0.4320153612861789
646168,Frequent_Non_Redeemers,1,163.6,0.2402519934549604
866302,Engaged_Redeemers,0,166.4,0.34409311210952703
998192,Engaged_Redeemers,0,41.0,0.8828431372549019
513000,Occasional_Flyers,2,22.0,0.0
277910,Frequent_Non_Redeemers,1,195.2,0.1568225907272987
345014,Frequent_Non_Redeemers,1,201.1,0.16971367087208206
398305,Engaged_Redeemers,0,74.0,0.7578350317246684
484194,Engaged_Redeemers,0,157.9,0.620420272418475
618309,Frequent_Non_Redeemers,1,172.8,0.0
160686,Frequent_Non_Redeemers,1,250.5,0.34070446332169746
355995,Engaged_Redeemers,0,162.1,0.5748579748189132
519203,Frequent_Non_Redeemers,1,210.8,0.10501115150319658
306402,Frequent_Non_Redeemers,1,182.1,0.2735194135213266
446315,Engaged_Redeemers,0,163.4,0.43787705991350434
576716,Engaged_Redeemers,0,199.0,0.3728443357031657
685982,Frequent_Non_Redeemers,1,175.8,0.12098556253236586
166037,Frequent_Non_Redeemers,1,197.2,0.0
236593,Engaged_Redeemers,0,203.7,0.466748057446655
784113,Frequent_Non_Redeemers,1,225.3,0.08808743353752287
896790,Engaged_Redeemers,0,220.6,0.4329288626047189
990595,Frequent_Non_Redeemers,1,160.3,0.2530937171303181
773261,Frequent_Non_Redeemers,1,165.1,0.0
756907,Frequent_Non_Redeemers,1,219.5,0.19449067966147493
633999,Frequent_Non_Redeemers,1,81.0,0.21551220651793015
285484,Frequent_Non_Redeemers,1,134.4,0.14719606978216934
907743,Occasional_Flyers,2,16.0,0.0
484733,Frequent_Non_Redeemers,1,119.2,0.0
981848,Frequent_Non_Redeemers,1,247.8,0.07399576512096129
399575,Frequent_Non_Redeemers,1,233.5,0.2071358216392227
852310,Engaged_Redeemers,0,241.1,0.42612255676102784
885007,Frequent_Non_Redeemers,1,226.5,0.218851529674057
532813,Frequent_Non_Redeemers,1,202.9,0.21594564560224705
425445,Frequent_Non_Redeemers,1,170.9,0.14671267241203081
508854,Frequent_Non_Redeemers,1,224.0,0.20986323370872118
141233,Engaged_Redeemers,0,209.8,0.4392852561831092
277769,Occasional_Flyers,2,49.0,0.0
340479,Engaged_Redeemers,0,209.4,0.3858924796991238
980651,Frequent_Non_Redeemers,1,177.1,0.1810714725413692
513708,Frequent_Non_Redeemers,1,147.7,0.0
796508,Frequent_Non_Redeemers,1,140.9,0.17850232228582646
304770,Frequent_Non_Redeemers,1,228.3,0.2908077515286967
729762,Engaged_Redeemers,0,45.0,0.6787304044900329
654890,Engaged_Redeemers,0,194.6,0.3893069148973766
716393,Engaged_Redeemers,0,225.8,0.47157487826176336
751612,Frequent_Non_Redeemers,1,172.8,0.19996636684812832
493427,Frequent_Non_Redeemers,1,222.1,0.13713201874225595
152016,Frequent_Non_Redeemers,1,88.0,0.0
577151,Frequent_Non_Redeemers,1,65.0,0.19021412847708624
204042,Frequent_Non_Redeemers,1,167.3,0.0
254683,Frequent_Non_Redeemers,1,228.1,0.25790566708133733
824259,Frequent_Non_Redeemers,1,256.2,0.3430078139387533
730742,Engaged_Redeemers,0,103.0,0.32504481582143063
287593,Engaged_Redeemers,0,105.8,0.7453713858347482
481450,Occasional_Flyers,2,13.0,0.0
503598,Frequent_Non_Redeemers,1,166.9,0.13466109836423898
825593,Engaged_Redeemers,0,393.9,0.4687329941196049
591608,Frequent_Non_Redeemers,1,191.6,0.3083596771283564
800923,Frequent_Non_Redeemers,1,164.1,0.28530462774136095
127128,Engaged_Redeemers,0,137.6,0.41003764255111147
518249,Frequent_Non_Redeemers,1,154.0,0.2192282348003091
682308,Frequent_Non_Redeemers,1,188.5,0.30021001102935624
974114,Engaged_Redeemers,0,239.8,0.5186766725737029
179719,Frequent_Non_Redeemers,1,165.6,0.24185726245307074
780944,Frequent_Non_Redeemers,1,181.1,0.12127982501892429
369458,Frequent_Non_Redeemers,1,170.4,0.16201275028461165
202585,Engaged_Redeemers,0,149.0,0.4646140854656329
924719,Frequent_Non_Redeemers,1,188.8,0.039333625225199356
345608,Engaged_Redeemers,0,196.9,0.7158823254963583
662268,Engaged_Redeemers,0,171.6,0.3568058492835426
526747,Engaged_Redeemers,0,165.0,0.7125878194577152
395121,Frequent_Non_Redeemers,1,173.6,0.17143077937722026
331698,Engaged_Redeemers,0,215.8,0.362952206138092
336539,Frequent_Non_Redeemers,1,200.0,0.3387268594341714
586542,Frequent_Non_Redeemers,1,246.3,0.0
792383,Frequent_Non_Redeemers,1,242.5,0.2970482907955539
274264,Frequent_Non_Redeemers,1,168.7,0.23251799767823778
117408,Frequent_Non_Redeemers,1,241.7,0.0
498644,Frequent_Non_Redeemers,1,198.8,0.25223177703765204
231273,Engaged_Redeemers,0,201.1,0.4045010434397573
329587,Frequent_Non_Redeemers,1,186.3,0.10523948165845022
206992,Engaged_Redeemers,0,174.9,0.7119403722887132
469684,Frequent_Non_Redeemers,1,182.5,0.07067678559562811
763520,Engaged_Redeemers,0,148.7,1.0
823112,Frequent_Non_Redeemers,1,253.4,0.0
768012,Engaged_Redeemers,0,237.6,0.46143268557195855
399418,Frequent_Non_Redeemers,1,198.9,0.09209842849904841
734035,Frequent_Non_Redeemers,1,199.9,0.25357928034857996
894340,Engaged_Redeemers,0,212.5,0.9506843608716573
192096,Occasional_Flyers,2,9.0,0.0
400702,Engaged_Redeemers,0,201.4,0.633671236544639
416124,Engaged_Redeemers,0,252.0,0.7312182839177346
466147,Engaged_Redeemers,0,77.0,0.5960286042651003
559279,Engaged_Redeemers,0,222.8,0.7740264363850793
733693,Engaged_Redeemers,0,234.4,0.5425036825139296
602900,Frequent_Non_Redeemers,1,165.0,0.07748006183415916
543978,Frequent_Non_Redeemers,1,208.5,0.2146665850621215
287212,Engaged_Redeemers,0,62.0,0.3650917003419335
660436,Engaged_Redeemers,0,202.6,0.42502891203869747
220358,Engaged_Redeemers,0,144.5,0.39840691757391766
590301,Frequent_Non_Redeemers,1,158.8,0.31312376250948554
640244,Engaged_Redeemers,0,186.9,0.3827190280182538
384920,Engaged_Redeemers,0,158.8,0.6107321278649217
573332,Frequent_Non_Redeemers,1,201.7,0.0
458320,Engaged_Redeemers,0,81.5,0.6587110992920039
101663,Frequent_Non_Redeemers,1,211.1,0.33255016920656133
873458,Engaged_Redeemers,0,195.7,0.595736272848935
502745,Occasional_Flyers,2,55.0,0.0
866815,Occasional_Flyers,2,7.0,0.0
439296,Frequent_Non_Redeemers,1,220.7,0.2677999508904266
521311,Engaged_Redeemers,0,163.1,0.3364997670182573
683909,Engaged_Redeemers,0,44.0,1.0
856229,Engaged_Redeemers,0,62.0,0.6014230583695128
235629,Occasional_Flyers,2,43.0,0.0
173212,Engaged_Redeemers,0,188.6,0.7845560458983558
476875,Engaged_Redeemers,0,158.1,0.4536846339677411
330464,Engaged_Redeemers,0,198.2,0.43094217666671125
743768,Engaged_Redeemers,0,197.7,0.4331587937006139
595325,Frequent_Non_Redeemers,1,238.7,0.243793527897819
881198,Frequent_Non_Redeemers,1,206.8,0.0720791153327936
415090,Engaged_Redeemers,0,167.7,0.6667857745135153
949175,Engaged_Redeemers,0,184.8,0.6147641107193067
437810,Engaged_Redeemers,0,163.8,0.8739218929755413
297869,Frequent_Non_Redeemers,1,180.0,0.0
272812,Frequent_Non_Redeemers,1,233.4,0.16328907080194358
273357,Frequent_Non_Redeemers,1,211.2,0.11314026643432902
302908,Frequent_Non_Redeemers,1,139.3,0.19254511065566293
166577,Engaged_Redeemers,0,276.5,0.6429262272123261
315851,Frequent_Non_Redeemers,1,210.1,0.25300748383115895
469977,Frequent_Non_Redeemers,1,211.8,0.1327192034033606
784570,Engaged_Redeemers,0,119.6,0.6899323961150572
465931,Frequent_Non_Redeemers,1,156.8,0.23747347281438744
482256,Engaged_Redeemers,0,224.6,0.43987842343266065
733746,Engaged_Redeemers,0,167.3,0.6315246966318984
526064,Occasional_Flyers,2,50.0,0.0
655453,Frequent_Non_Redeemers,1,166.6,0.16279858156462287
130326,Frequent_Non_Redeemers,1,118.0,0.21579286738190742
845275,Engaged_Redeemers,0,247.3,0.48544842653324394
757634,Engaged_Redeemers,0,200.9,0.3829450663697757
135808,Frequent_Non_Redeemers,1,196.2,0.1208183426519945
418281,Frequent_Non_Redeemers,1,233.5,0.09755904386096209
508115,Engaged_Redeemers,0,185.8,0.5449800139595048
842379,Frequent_Non_Redeemers,1,169.6,0.0
821325,Engaged_Redeemers,0,72.0,0.3127007064868337
436081,Engaged_Redeemers,0,165.2,0.554060268287027
812282,Frequent_Non_Redeemers,1,233.5,0.07128680091390635
431277,Engaged_Redeemers,0,135.4,0.49223019999812595
631821,Engaged_Redeemers,0,158.0,0.44313594717156685
282930,Frequent_Non_Redeemers,1,109.2,0.29755054334268566
577405,Frequent_Non_Redeemers,1,225.8,0.21902373278054368
753149,Frequent_Non_Redeemers,1,130.0,0.23588318693451935
222960,Frequent_Non_Redeemers,1,183.8,0.0
397248,Frequent_Non_Redeemers,1,213.6,0.0
785185,Frequent_Non_Redeemers,1,102.6,0.16474742224026534
418990,Engaged_Redeemers,0,175.4,0.48633544613938867
205465,Engaged_Redeemers,0,43.0,1.0
738141,Frequent_Non_Redeemers,1,112.7,0.26467044189507194
751820,Frequent_Non_Redeemers,1,206.6,0.12260554250412216
956191,Engaged_Redeemers,0,146.4,0.36357339694326035
342958,Frequent_Non_Redeemers,1,85.7,0.20507516282609964
842236,Frequent_Non_Redeemers,1,205.6,0.1986738067142665
444686,Frequent_Non_Redeemers,1,197.2,0.3305329665746379
950980,Engaged_Redeemers,0,99.0,0.42488047520162264
728748,Frequent_Non_Redeemers,1,87.6,0.1630074428053729
746677,Frequent_Non_Redeemers,1,212.3,0.0
630396,Frequent_Non_Redeemers,1,250.9,0.107680348784845
833765,Frequent_Non_Redeemers,1,165.9,0.25215463896421
462077,Frequent_Non_Redeemers,1,156.3,0.1612173687366064
728586,Frequent_Non_Redeemers,1,229.3,0.0
246775,Frequent_Non_Redeemers,1,74.4,0.0
471440,Frequent_Non_Redeemers,1,65.3,0.18819210637066652
784945,Frequent_Non_Redeemers,1,201.8,0.10339878155548668
438120,Engaged_Redeemers,0,50.0,1.0
755538,Engaged_Redeemers,0,178.6,0.3592796790766612
724818,Frequent_Non_Redeemers,1,199.2,0.0
660030,Engaged_Redeemers,0,277.4,0.47265351108254233
102982,Frequent_Non_Redeemers,1,133.1,0.0
630880,Frequent_Non_Redeemers,1,129.9,0.09929948959333931
803796,Frequent_Non_Redeemers,1,177.1,0.0
917972,Frequent_Non_Redeemers,1,160.3,0.15095749951381413
906623,Engaged_Redeemers,0,144.4,0.5334183086175046
241038,Engaged_Redeemers,0,225.1,0.7068310462657115
541898,Engaged_Redeemers,0,122.8,0.7639895082439513
235391,Frequent_Non_Redeemers,1,206.8,0.17180578185852438
272250,Engaged_Redeemers,0,210.0,0.6216038302242729
293266,Frequent_Non_Redeemers,1,191.5,0.15460985874016653
559005,Engaged_Redeemers,0,218.3,0.35969695201255897
165056,Engaged_Redeemers,0,167.9,0.4560844779678002
847359,Engaged_Redeemers,0,230.0,0.3482366765698259
596390,Frequent_Non_Redeemers,1,112.5,0.0
913981,Frequent_Non_Redeemers,1,271.5,0.3432083476119999
727175,Frequent_Non_Redeemers,1,236.1,0.2976231912359038
437197,Frequent_Non_Redeemers,1,205.6,0.3211420453281445
879462,Frequent_Non_Redeemers,1,240.3,0.2527844191050424
993054,Engaged_Redeemers,0,269.4,0.9029813425979593
941361,Frequent_Non_Redeemers,1,196.7,0.0
280603,Frequent_Non_Redeemers,1,259.2,0.2928681389164384
445370,Frequent_Non_Redeemers,1,177.9,0.07055254400714933
750710,Frequent_Non_Redeemers,1,177.7,0.24278973234389992
746171,Engaged_Redeemers,0,110.4,0.3435117443415528
947641,Frequent_Non_Redeemers,1,83.0,0.0
971370,Frequent_Non_Redeemers,1,344.4,0.1923067330975723
276746,Engaged_Redeemers,0,206.4,0.39982582534639094
819765,Frequent_Non_Redeemers,1,286.2,0.24505441363563923
672170,Frequent_Non_Redeemers,1,191.9,0.31926905464529304
990268,Frequent_Non_Redeemers,1,219.5,0.2159890417285295
989256,Engaged_Redeemers,0,170.4,0.7336938725359132
203864,Engaged_Redeemers,0,163.6,0.74170402257528
349342,Frequent_Non_Redeemers,1,193.6,0.24928085930340965
963410,Engaged_Redeemers,0,173.4,0.47424551774084917
163445,Occasional_Flyers,2,38.0,0.0
901231,Engaged_Redeemers,0,166.8,0.35077707868612834
132319,Engaged_Redeemers,0,176.6,0.34110633301502213
629642,Engaged_Redeemers,0,177.7,0.53369430591072
378181,Frequent_Non_Redeemers,1,141.7,0.25490091272427173
188668,Frequent_Non_Redeemers,1,127.2,0.20076117018941453
628169,Engaged_Redeemers,0,275.3,0.5422997956828791
290362,Engaged_Redeemers,0,189.9,0.6777491304931078
